city_id,hexagon_id9,job_count,cancellation_rate_pct,msg.city_id,msg.map_id,msg.currency_code,msg.earnings_heatmap_type,msg.predictions.hexagon_id_9,msg.predictions.predicted_eph,msg.predictions.predicted_std,msg.predictions.in_final_heatmap,hex_score
1,89c968e767ab09f,1,2.0,1,map-1,EUR,supply_demand,89c968e767ab09f,15.88,2.1,True,2.2071997844118227
1,89ca19de776291c,1,1.19,1,map-1,EUR,supply_demand,89ca19de776291c,33.24,2.83,True,3.5433031026583963
1,89ca351f3baec87,1,4.56,1,map-1,EUR,supply_demand,89ca351f3baec87,23.98,2.02,True,3.2440138116642783
1,89ca77ac0eaf653,1,2.33,1,map-1,EUR,supply_demand,89ca77ac0eaf653,20.16,2.36,True,2.468340214624371
1,89ca8af76ba0260,1,3.73,1,map-1,EUR,supply_demand,89ca8af76ba0260,24.23,4.19,True,1.5004738908030497
1,89caa24cb0bfecb,1,1.65,1,map-1,EUR,supply_demand,89caa24cb0bfecb,20.53,2.15,True,2.8382792665074166
1,89caa88149dee59,1,1.72,1,map-1,EUR,supply_demand,89caa88149dee59,18.34,1.44,True,3.7874601160906836
1,89caf115b9316b4,1,3.21,1,map-1,EUR,supply_demand,89caf115b9316b4,21.73,4.95,True,1.1345988670272555
1,89cb43055de1859,1,2.12,1,map-1,EUR,supply_demand,89cb43055de1859,20.76,3.68,True,1.6190202805709988
1,89cb762ef49aecf,1,8.46,1,map-1,EUR,supply_demand,89cb762ef49aecf,13.29,3.29,True,0.5044831711108535
1,89cb7e1a400bdba,1,5.1,1,map-1,EUR,supply_demand,89cb7e1a400bdba,21.64,3.68,True,1.3927593915114576
1,89cc6511a225e27,1,7.04,1,map-1,EUR,supply_demand,89cc6511a225e27,17.92,4.91,True,0.5295375634219427
1,89cc81156c38739,1,7.48,1,map-1,EUR,supply_demand,89cc81156c38739,16.65,5.31,True,0.33130722506155785
1,89cc97ad5d71eba,1,5.73,1,map-1,EUR,supply_demand,89cc97ad5d71eba,17.77,1.4,True,3.3734838590731155
1,89cc992edb26394,1,2.69,1,map-1,EUR,supply_demand,89cc992edb26394,20.29,2.85,True,2.0054181603966468
1,89ccc8b61f15879,1,4.3,1,map-1,EUR,supply_demand,89ccc8b61f15879,25.49,2.07,True,3.402830550024494
1,89ccd7a8d41eb94,1,7.28,1,map-1,EUR,supply_demand,89ccd7a8d41eb94,25.59,4.19,True,1.2428485692339137
1,89cd001637b541d,1,5.05,1,map-1,EUR,supply_demand,89cd001637b541d,24.12,2.75,True,2.264901206558618
1,89cd5e37b92a77a,1,5.89,1,map-1,EUR,supply_demand,89cd5e37b92a77a,21.22,4.51,True,0.9611590566153991
1,89cd6fdfc0f8198,1,1.68,1,map-1,EUR,supply_demand,89cd6fdfc0f8198,17.23,3.53,True,1.4349349703030558
1,89ceafc88df52f1,1,3.22,1,map-1,EUR,supply_demand,89ceafc88df52f1,14.54,3.16,True,1.1970087461185361
1,89cef2b69106e6f,1,6.01,1,map-1,EUR,supply_demand,89cef2b69106e6f,15.78,1.77,True,2.2122041962392434
1,89cf51a77927958,1,1.79,1,map-1,EUR,supply_demand,89cf51a77927958,13.22,3.77,True,1.011618546990209
1,89cfc9016720c6e,1,4.85,1,map-1,EUR,supply_demand,89cfc9016720c6e,22.56,2.8,True,2.0707714299898483
1,89d0d41d7a34fd2,1,5.23,1,map-1,EUR,supply_demand,89d0d41d7a34fd2,18.21,1.5,True,3.257627008113608
1,89d0deea2db9104,1,5.13,1,map-1,EUR,supply_demand,89d0deea2db9104,15.61,3.91,True,0.8233273395140598
1,89d10910f55c39e,1,3.28,1,map-1,EUR,supply_demand,89d10910f55c39e,17.47,3.16,True,1.4691732150538308
1,89d13b7f5181ca9,1,4.16,1,map-1,EUR,supply_demand,89d13b7f5181ca9,22.4,4.84,True,1.1110589013125125
1,89d150a823097ad,1,4.2,1,map-1,EUR,supply_demand,89d150a823097ad,23.44,4.86,True,1.1655427186401202
1,89d169d7651dbfc,1,3.68,1,map-1,EUR,supply_demand,89d169d7651dbfc,10.84,2.68,True,0.9840618191596071
1,89d1bede5548571,1,5.28,1,map-1,EUR,supply_demand,89d1bede5548571,28.07,3.32,True,2.1470744552550554
1,89d1e02fc21c553,1,5.49,1,map-1,EUR,supply_demand,89d1e02fc21c553,20.65,3.5,True,1.3596289303978475
1,89d1f9785185484,1,3.79,1,map-1,EUR,supply_demand,89d1f9785185484,19.46,4.19,True,1.1529465260124447
1,89d22e8501bf304,1,4.22,1,map-1,EUR,supply_demand,89d22e8501bf304,19.06,2.9,True,1.6883528941383825
1,89d25b8aad99cc2,1,3.45,1,map-1,EUR,supply_demand,89d25b8aad99cc2,19.58,5.35,True,0.8915731561225086
1,89d333e9d1220a1,1,5.71,1,map-1,EUR,supply_demand,89d333e9d1220a1,17.86,3.8,True,0.9776290650594549
1,89d3cc8ae6cb587,1,2.15,1,map-1,EUR,supply_demand,89d3cc8ae6cb587,17.43,1.43,True,3.5802702356638783
1,89d3e515986859b,1,3.84,1,map-1,EUR,supply_demand,89d3e515986859b,8.16,3.6,True,0.43462924722315255
1,89d3f0b1a03cfbd,1,2.68,1,map-1,EUR,supply_demand,89d3f0b1a03cfbd,21.52,2.41,True,2.5494664988351987
1,89d4157cd179101,1,3.43,1,map-1,EUR,supply_demand,89d4157cd179101,21.39,1.88,True,3.208925492869406
1,89d43e66eeef70d,1,4.65,1,map-1,EUR,supply_demand,89d43e66eeef70d,16.56,2.3,True,1.833628496981962
1,89d4def14ef44cd,1,1.19,1,map-1,EUR,supply_demand,89d4def14ef44cd,19.71,3.89,True,1.5396804592351194
1,89d4eeabc2482f0,1,5.97,1,map-1,EUR,supply_demand,89d4eeabc2482f0,30.94,3.31,True,2.3458581961637233
1,89d5077df562cc8,1,4.16,1,map-1,EUR,supply_demand,89d5077df562cc8,17.41,3.36,True,1.277093259188232
1,89d52960234c477,1,2.51,1,map-1,EUR,supply_demand,89d52960234c477,19.8,4.22,True,1.2952120409502346
1,89d56fb75dfc3e1,1,6.01,1,map-1,EUR,supply_demand,89d56fb75dfc3e1,21.54,1.92,True,2.9032526831832146
1,89d574445ff4b0f,1,1.2,1,map-1,EUR,supply_demand,89d574445ff4b0f,14.31,3.04,True,1.4308000242137693
1,89d5fe88402fc26,1,1.19,1,map-1,EUR,supply_demand,89d5fe88402fc26,16.7,2.16,True,2.3390728067400577
1,89d61e449196666,1,5.46,1,map-1,EUR,supply_demand,89d61e449196666,21.11,1.51,True,3.786666393703407
1,89d64fd42d4ab08,1,7.2,1,map-1,EUR,supply_demand,89d64fd42d4ab08,27.79,5.21,True,1.0188210675531344
1,89d682ced1ff6dd,1,1.19,1,map-1,EUR,supply_demand,89d682ced1ff6dd,22.56,4.67,True,1.4688796611119408
1,89d6cd9e67f18d5,1,4.0,1,map-1,EUR,supply_demand,89d6cd9e67f18d5,20.67,3.87,True,1.340954603469827
1,89d6df43d0b9901,1,1.19,1,map-1,EUR,supply_demand,89d6df43d0b9901,23.02,1.4,True,4.952483055502261
1,89d7535bc86e52a,1,1.19,1,map-1,EUR,supply_demand,89d7535bc86e52a,10.43,3.61,True,0.8863881987826919
1,89d799cfebc2ee8,1,2.1,1,map-1,EUR,supply_demand,89d799cfebc2ee8,16.93,3.63,True,1.3278026043838436
1,89d7b0c5c861d83,1,4.1,1,map-1,EUR,supply_demand,89d7b0c5c861d83,17.85,4.61,True,0.8902343902106975
1,89d7de3239af765,1,1.19,1,map-1,EUR,supply_demand,89d7de3239af765,24.07,4.5,True,1.6242957461861425
1,89d85cf339ef5ec,1,3.12,1,map-1,EUR,supply_demand,89d85cf339ef5ec,24.76,1.67,True,4.274530964314667
1,89d85f597439fae,1,5.81,1,map-1,EUR,supply_demand,89d85f597439fae,19.97,5.09,True,0.7346429573274074
1,89d8d8ee677b97d,1,4.14,1,map-1,EUR,supply_demand,89d8d8ee677b97d,26.5,3.17,True,2.2325150803121008
1,89d9b0607006b6e,1,5.7,1,map-1,EUR,supply_demand,89d9b0607006b6e,15.62,4.78,True,0.5489639590545573
1,89d9dd0762e00dd,1,2.58,1,map-1,EUR,supply_demand,89d9dd0762e00dd,15.6,4.99,True,0.8185049996639803
1,89d9ff57f273859,1,2.08,1,map-1,EUR,supply_demand,89d9ff57f273859,16.95,3.44,True,1.4088266808220924
1,89da0c4ab917fad,1,2.7,1,map-1,EUR,supply_demand,89da0c4ab917fad,16.42,2.29,True,2.0197201998278125
1,89da0d6d97f4fad,1,6.83,1,map-1,EUR,supply_demand,89da0d6d97f4fad,15.14,1.4,True,2.6999128330524202
1,89da6779d956d33,1,1.78,1,map-1,EUR,supply_demand,89da6779d956d33,19.21,1.72,True,3.31120888344952
1,89da822c338d4d4,1,4.95,1,map-1,EUR,supply_demand,89da822c338d4d4,22.34,4.1,True,1.2782631837622944
1,89da8da6914c45d,1,5.19,1,map-1,EUR,supply_demand,89da8da6914c45d,23.02,1.75,True,3.5659128953785837
1,89dac761359e266,1,3.65,1,map-1,EUR,supply_demand,89dac761359e266,17.57,1.98,True,2.435749303728218
1,89db10093d51867,1,6.13,1,map-1,EUR,supply_demand,89db10093d51867,21.31,2.51,True,2.0726403735578307
1,89db5c4b37fb6dc,1,4.19,1,map-1,EUR,supply_demand,89db5c4b37fb6dc,34.31,2.35,True,4.099627572282994
1,89db5e4de633498,1,1.19,1,map-1,EUR,supply_demand,89db5e4de633498,25.35,3.8,True,2.020944698923762
1,89db65013d19ca4,1,2.82,1,map-1,EUR,supply_demand,89db65013d19ca4,29.08,3.35,True,2.4608077632229355
1,89dbf2fd6cc1a92,1,1.19,1,map-1,EUR,supply_demand,89dbf2fd6cc1a92,27.64,4.98,True,1.6846893427264655
1,89dc89ac1ccfe4e,1,7.11,1,map-1,EUR,supply_demand,89dc89ac1ccfe4e,12.22,1.98,True,1.2791436525189506
1,89dc8bf11ac0b78,1,3.43,1,map-1,EUR,supply_demand,89dc8bf11ac0b78,20.88,4.79,True,1.1033535889879487
1,89dc9c819c1a7de,1,2.79,1,map-1,EUR,supply_demand,89dc9c819c1a7de,19.99,2.81,True,1.9937923776910131
1,89dcbb21243e390,1,6.46,1,map-1,EUR,supply_demand,89dcbb21243e390,20.31,2.15,True,2.3265816063667932
1,89dd5b533476cf6,1,3.21,1,map-1,EUR,supply_demand,89dd5b533476cf6,24.93,4.64,True,1.4294825370057174
1,89dd5f37e33df45,1,1.19,1,map-1,EUR,supply_demand,89dd5f37e33df45,23.8,1.49,True,4.811572528767632
1,89dda7ee15e3d4c,1,2.87,1,map-1,EUR,supply_demand,89dda7ee15e3d4c,24.2,5.08,True,1.280763013054198
1,89ddf2190c964a3,1,1.19,1,map-1,EUR,supply_demand,89ddf2190c964a3,23.04,5.48,True,1.2809430745584054
1,89de036149d9ab2,1,1.43,1,map-1,EUR,supply_demand,89de036149d9ab2,21.33,5.48,True,1.1633299529549601
1,89de08f1db99136,1,2.72,1,map-1,EUR,supply_demand,89de08f1db99136,23.33,1.45,True,4.693522658944249
1,89de1000acbf672,1,2.08,1,map-1,EUR,supply_demand,89de1000acbf672,26.42,2.74,True,2.8233291103091878
1,89de326bfd131c2,1,1.51,1,map-1,EUR,supply_demand,89de326bfd131c2,26.05,3.77,True,2.0605731833417638
1,89de375f580f6c0,1,2.73,1,map-1,EUR,supply_demand,89de375f580f6c0,19.29,3.18,True,1.6854401845991749
1,89de3f50f5327ee,1,6.45,1,map-1,EUR,supply_demand,89de3f50f5327ee,16.56,2.18,True,1.7725274733147236
1,89de4add6051def,1,4.5,1,map-1,EUR,supply_demand,89de4add6051def,11.09,4.13,True,0.49419824832293036
1,89de4f7f4f9efc4,1,1.19,1,map-1,EUR,supply_demand,89de4f7f4f9efc4,25.94,4.99,True,1.5791481616593386
1,89dea4f825c3ddd,1,3.92,1,map-1,EUR,supply_demand,89dea4f825c3ddd,22.09,1.77,True,3.490695117430813
1,89e00251b586640,1,3.34,1,map-1,EUR,supply_demand,89e00251b586640,30.62,4.05,True,2.072777024223696
1,89e012923e3de5e,1,3.86,1,map-1,EUR,supply_demand,89e012923e3de5e,27.12,2.02,True,3.7803502144680383
1,89e02cbdc13fe7f,1,1.19,1,map-1,EUR,supply_demand,89e02cbdc13fe7f,20.65,5.36,True,1.175412802570316
1,89e075b7de1466c,1,3.4,1,map-1,EUR,supply_demand,89e075b7de1466c,28.88,4.14,True,1.8913825538044728
1,89e0a9cd7251c99,1,4.18,1,map-1,EUR,supply_demand,89e0a9cd7251c99,23.25,5.37,True,1.0195118757986856
1,89e0cdffe9782ac,1,6.23,1,map-1,EUR,supply_demand,89e0cdffe9782ac,15.49,1.73,True,2.201755051068281
1,89e0fba6e48cad1,1,5.59,1,map-1,EUR,supply_demand,89e0fba6e48cad1,27.48,4.39,True,1.4575333363616703
1,89e11f3eedb9857,1,1.45,1,map-1,EUR,supply_demand,89e11f3eedb9857,19.52,2.71,True,2.154514247593608
1,89e1206e1e27cdd,1,1.77,1,map-1,EUR,supply_demand,89e1206e1e27cdd,16.99,2.3,True,2.177715429118079
1,89e1219fa92d5ed,1,3.2,1,map-1,EUR,supply_demand,89e1219fa92d5ed,10.14,3.03,True,0.8225895008116377
1,89e1470c7554d25,1,5.44,1,map-1,EUR,supply_demand,89e1470c7554d25,32.23,4.38,True,1.8021631786841934
1,89e21daeb18b2bf,1,3.42,1,map-1,EUR,supply_demand,89e21daeb18b2bf,18.94,5.06,True,0.9195541153758866
1,89e2266cc764a9b,1,2.19,1,map-1,EUR,supply_demand,89e2266cc764a9b,24.48,4.03,True,1.741961490123886
1,89e34bde95afca6,1,1.19,1,map-1,EUR,supply_demand,89e34bde95afca6,17.87,1.47,True,3.666565730713149
1,89e370db868f19b,1,1.19,1,map-1,EUR,supply_demand,89e370db868f19b,25.64,1.33,True,5.803083734266653
1,89e3e635b7a327a,1,1.93,1,map-1,EUR,supply_demand,89e3e635b7a327a,19.26,2.72,True,2.069893361014958
1,89e496bb0685875,1,3.28,1,map-1,EUR,supply_demand,89e496bb0685875,20.76,1.56,True,3.8029345692497247
1,89e4a037b8e02cf,1,5.84,1,map-1,EUR,supply_demand,89e4a037b8e02cf,25.18,1.7,True,3.998156234037402
1,89e4e51cfe9650e,1,1.56,1,map-1,EUR,supply_demand,89e4e51cfe9650e,24.64,1.42,True,5.188259572992175
1,89e5281620a1d81,1,1.19,1,map-1,EUR,supply_demand,89e5281620a1d81,25.18,3.46,True,2.2028657993384737
1,89e605734576782,1,3.7,1,map-1,EUR,supply_demand,89e605734576782,21.23,1.41,True,4.285647509148817
1,89e64bb32c2ac97,1,6.82,1,map-1,EUR,supply_demand,89e64bb32c2ac97,16.23,4.53,True,0.5314636359278387
1,89e6c9ecf69d73f,1,6.8,1,map-1,EUR,supply_demand,89e6c9ecf69d73f,20.14,2.88,True,1.5565453743356215
1,89e72514ffc9b92,1,4.81,1,map-1,EUR,supply_demand,89e72514ffc9b92,11.15,2.68,True,0.9057632987486074
1,89e7382efe8f3e9,1,3.4,1,map-1,EUR,supply_demand,89e7382efe8f3e9,24.28,1.49,True,4.687216759207746
1,89e7d03f466e1a5,1,3.94,1,map-1,EUR,supply_demand,89e7d03f466e1a5,26.59,2.58,True,2.836488702833203
1,89e806ce3b5a391,1,5.37,1,map-1,EUR,supply_demand,89e806ce3b5a391,20.61,4.22,True,1.066794965693617
1,89e844a9a2dd98a,1,6.05,1,map-1,EUR,supply_demand,89e844a9a2dd98a,26.97,4.63,True,1.2811452573828699
1,89e8a7d45f6130a,1,5.56,1,map-1,EUR,supply_demand,89e8a7d45f6130a,28.0,5.32,True,1.1615765077384794
1,89e8f2517ff3125,1,3.65,1,map-1,EUR,supply_demand,89e8f2517ff3125,20.92,3.37,True,1.6359434235559098
1,89e9000312b4712,1,5.39,1,map-1,EUR,supply_demand,89e9000312b4712,27.7,2.93,True,2.4358059425363887
1,89e97ecff22c858,1,2.78,1,map-1,EUR,supply_demand,89e97ecff22c858,25.93,2.41,True,3.088428926651619
1,89e99773a8598eb,1,1.75,1,map-1,EUR,supply_demand,89e99773a8598eb,20.98,4.58,True,1.3378649439208299
1,89e9c9acaa24d61,1,2.58,1,map-1,EUR,supply_demand,89e9c9acaa24d61,20.77,4.25,True,1.3467467382020355
1,89ea3b09ec6e91a,1,4.5,1,map-1,EUR,supply_demand,89ea3b09ec6e91a,18.2,5.0,True,0.7806292177120329
1,89ea4c412f0accd,1,5.88,1,map-1,EUR,supply_demand,89ea4c412f0accd,21.2,2.6,True,1.996782341437794
1,89eabb7acb1e249,1,3.49,1,map-1,EUR,supply_demand,89eabb7acb1e249,28.91,1.58,True,5.27886646824045
1,89eb0e00350e4e7,1,3.35,1,map-1,EUR,supply_demand,89eb0e00350e4e7,22.41,3.85,True,1.549862748778661
1,89eb163beebfcfc,1,1.19,1,map-1,EUR,supply_demand,89eb163beebfcfc,20.21,3.94,True,1.5584615328551117
1,89ebbb1d24c36aa,1,5.57,1,map-1,EUR,supply_demand,89ebbb1d24c36aa,23.41,3.27,True,1.7293352013395835
1,89ebbff4cdc739d,1,6.96,1,map-1,EUR,supply_demand,89ebbff4cdc739d,24.38,4.03,True,1.2575173232365824
1,89ec099093de716,1,3.96,1,map-1,EUR,supply_demand,89ec099093de716,20.83,1.94,True,2.9637617963530407
1,89ec122b3f62c22,1,3.81,1,map-1,EUR,supply_demand,89ec122b3f62c22,30.88,1.92,True,4.582626923092464
1,89ec3c31b9dc80e,1,2.46,1,map-1,EUR,supply_demand,89ec3c31b9dc80e,23.44,3.37,True,1.979275701202118
1,89ec715a0867d5f,1,1.53,1,map-1,EUR,supply_demand,89ec715a0867d5f,19.17,1.64,True,3.492334614950295
1,89ec8c59c77e6fd,1,6.45,1,map-1,EUR,supply_demand,89ec8c59c77e6fd,25.33,2.19,True,2.9634908653990073
1,89ec995e9d8ae1d,1,4.86,1,map-1,EUR,supply_demand,89ec995e9d8ae1d,20.77,4.17,True,1.1468736820965824
1,89ec9c98933ed47,1,5.99,1,map-1,EUR,supply_demand,89ec9c98933ed47,24.05,4.44,True,1.1646290701210802
1,89ed1e11d6b2368,1,2.43,1,map-1,EUR,supply_demand,89ed1e11d6b2368,24.47,1.9,True,3.7593116131213695
1,89ed88b69e648e6,1,5.76,1,map-1,EUR,supply_demand,89ed88b69e648e6,20.47,2.89,True,1.6875421956577465
1,89edca9d39f8311,1,2.05,1,map-1,EUR,supply_demand,89edca9d39f8311,21.45,3.33,True,1.8660612882345557
1,89edd5afb6ed3bf,1,4.28,1,map-1,EUR,supply_demand,89edd5afb6ed3bf,23.28,4.3,True,1.3348151049060197
1,89edd6a37c26d43,1,6.4,1,map-1,EUR,supply_demand,89edd6a37c26d43,18.51,3.38,True,1.1415283583312428
1,89ee0691fc2c2d3,1,3.77,1,map-1,EUR,supply_demand,89ee0691fc2c2d3,15.7,2.21,True,1.8928501912157196
1,89ee0bd065ce612,1,1.19,1,map-1,EUR,supply_demand,89ee0bd065ce612,29.91,4.44,True,2.040574926890031
1,89ee3734c7095d8,1,1.19,1,map-1,EUR,supply_demand,89ee3734c7095d8,32.02,3.11,True,3.1083744236537934
1,89ee4202fdcc583,1,3.59,1,map-1,EUR,supply_demand,89ee4202fdcc583,26.55,3.28,True,2.207982354297075
1,89ee5831e624bca,1,4.61,1,map-1,EUR,supply_demand,89ee5831e624bca,17.57,2.66,True,1.6592076385261985
1,89ee7a249dab929,1,4.16,1,map-1,EUR,supply_demand,89ee7a249dab929,20.85,1.86,True,3.085530853906926
1,89ee7f3a87a47b9,1,2.46,1,map-1,EUR,supply_demand,89ee7f3a87a47b9,17.45,1.67,True,3.027358097951114
1,89eea05c1bcf28e,1,3.74,1,map-1,EUR,supply_demand,89eea05c1bcf28e,18.17,5.24,True,0.8048964131602758
1,89eef071b2a9f2c,1,2.22,1,map-1,EUR,supply_demand,89eef071b2a9f2c,22.31,2.41,True,2.693806706992789
1,89ef18dd040399b,1,2.04,1,map-1,EUR,supply_demand,89ef18dd040399b,19.36,5.06,True,1.0824552962254554
1,89ef31f32ffdf04,1,5.99,1,map-1,EUR,supply_demand,89ef31f32ffdf04,15.75,2.24,True,1.649003494427141
1,89ef93fac8d166d,1,2.61,1,map-1,EUR,supply_demand,89ef93fac8d166d,24.71,3.1,True,2.2689189873089077
1,89efa1982a00ed2,1,3.55,1,map-1,EUR,supply_demand,89efa1982a00ed2,18.1,1.83,True,2.7508409294390423
1,89efc3fd4f73955,1,2.49,1,map-1,EUR,supply_demand,89efc3fd4f73955,29.06,5.25,True,1.550200548384158
1,89efcc6d3e20fe8,1,4.87,1,map-1,EUR,supply_demand,89efcc6d3e20fe8,21.54,2.29,True,2.4734622650059497
1,89f02968bc417f8,1,2.56,1,map-1,EUR,supply_demand,89f02968bc417f8,30.47,3.55,True,2.457558288244707
1,89f04f2d6d0da86,1,6.25,1,map-1,EUR,supply_demand,89f04f2d6d0da86,26.87,2.75,True,2.4449010974677483
1,89f094db94f8266,1,7.21,1,map-1,EUR,supply_demand,89f094db94f8266,27.45,1.46,True,5.058036531723568
1,89f104369089b0d,1,4.73,1,map-1,EUR,supply_demand,89f104369089b0d,19.41,2.82,True,1.730522320901746
1,89f125ff35d9ae3,1,4.6,1,map-1,EUR,supply_demand,89f125ff35d9ae3,21.88,4.63,True,1.0963397130644128
1,89f134075628fbd,1,7.25,1,map-1,EUR,supply_demand,89f134075628fbd,21.02,3.82,True,1.064414344283479
1,89f1caf610ff4cd,1,1.55,1,map-1,EUR,supply_demand,89f1caf610ff4cd,14.47,1.85,True,2.3301146542280877
1,89f1d78a38dd353,1,6.22,1,map-1,EUR,supply_demand,89f1d78a38dd353,27.05,4.67,True,1.2543164301832967
1,89f1d83faccf586,1,2.8,1,map-1,EUR,supply_demand,89f1d83faccf586,16.44,4.29,True,1.0082795177786368
1,89f1eb3c472592b,1,1.98,1,map-1,EUR,supply_demand,89f1eb3c472592b,16.6,5.21,True,0.8964833793262035
1,89f25b56cdedcdb,1,2.57,1,map-1,EUR,supply_demand,89f25b56cdedcdb,14.8,5.37,True,0.708444924600725
1,89f297b3171a46d,1,4.28,1,map-1,EUR,supply_demand,89f297b3171a46d,20.23,2.0,True,2.7451279188627473
1,89f2d03abaae7fb,1,7.28,1,map-1,EUR,supply_demand,89f2d03abaae7fb,17.98,3.09,True,1.1562599391441886
1,89f3a6e99fe3d31,1,8.91,1,map-1,EUR,supply_demand,89f3a6e99fe3d31,20.49,3.69,True,0.9134826431978407
1,89f42c2e86ee036,1,1.88,1,map-1,EUR,supply_demand,89f42c2e86ee036,20.53,2.76,True,2.1821503667203475
1,89f431e1b529b6f,1,1.56,1,map-1,EUR,supply_demand,89f431e1b529b6f,17.92,4.51,True,1.1746469101657642
1,89f43f17d55fc78,1,5.49,1,map-1,EUR,supply_demand,89f43f17d55fc78,26.25,2.31,True,2.9987188694066065
1,89f44a49554c43a,1,4.64,1,map-1,EUR,supply_demand,89f44a49554c43a,16.59,2.27,True,1.8671394834643906
1,89f4fae680534c4,1,5.08,1,map-1,EUR,supply_demand,89f4fae680534c4,27.41,4.78,True,1.3509219632474434
1,89f553d0fad8510,1,4.59,1,map-1,EUR,supply_demand,89f553d0fad8510,25.22,2.88,True,2.3067118572639256
1,89f5a5f8cd3a4c6,1,3.61,1,map-1,EUR,supply_demand,89f5a5f8cd3a4c6,19.14,3.76,True,1.304756689535592
1,89f5c48c5779638,1,4.11,1,map-1,EUR,supply_demand,89f5c48c5779638,31.02,3.49,True,2.3941043167782117
1,89f5fdb74b2a051,1,1.79,1,map-1,EUR,supply_demand,89f5fdb74b2a051,19.28,5.32,True,1.046847276860515
1,89f60a4dd572c8f,1,2.51,1,map-1,EUR,supply_demand,89f60a4dd572c8f,21.02,2.23,True,2.715430858622562
1,89f6290b74ffd9b,1,3.14,1,map-1,EUR,supply_demand,89f6290b74ffd9b,23.45,4.48,True,1.3949415855958838
1,89f654366fba4c3,1,1.19,1,map-1,EUR,supply_demand,89f654366fba4c3,23.76,5.31,True,1.3620020646670497
1,89f66a01f47cde3,1,2.19,1,map-1,EUR,supply_demand,89f66a01f47cde3,13.09,3.9,True,0.9265522548497277
1,89f675c5f4e2c8f,1,2.62,1,map-1,EUR,supply_demand,89f675c5f4e2c8f,18.49,1.53,True,3.502117262590534
1,89f6dc92c8c9bec,1,6.57,1,map-1,EUR,supply_demand,89f6dc92c8c9bec,22.27,1.44,True,4.12120954751469
1,89f71068adbe973,1,5.04,1,map-1,EUR,supply_demand,89f71068adbe973,27.5,2.04,True,3.6787451007611724
1,89f78b8f3f2150d,1,3.56,1,map-1,EUR,supply_demand,89f78b8f3f2150d,22.09,4.95,True,1.1214170444377245
1,89f7b4f1df8a0e6,1,5.23,1,map-1,EUR,supply_demand,89f7b4f1df8a0e6,21.44,3.26,True,1.5886349658648942
1,89f7f69214a5bb9,1,3.16,1,map-1,EUR,supply_demand,89f7f69214a5bb9,17.24,1.34,True,3.6823280482772036
1,89f7fb3a3c539f8,1,7.68,1,map-1,EUR,supply_demand,89f7fb3a3c539f8,25.17,3.32,True,1.6450263414141262
1,89f8259250be1f1,1,3.35,1,map-1,EUR,supply_demand,89f8259250be1f1,16.37,3.92,True,1.0564352389676517
1,89f8798339f505f,1,3.94,1,map-1,EUR,supply_demand,89f8798339f505f,12.98,3.77,True,0.7775204088199538
1,89f8ccfb1546726,1,1.19,1,map-1,EUR,supply_demand,89f8ccfb1546726,24.97,2.92,True,2.585039516451002
1,89f904cab923032,1,1.19,1,map-1,EUR,supply_demand,89f904cab923032,20.05,4.05,True,1.5048142545848733
1,89f940c298ba180,1,6.26,1,map-1,EUR,supply_demand,89f940c298ba180,27.71,2.39,True,2.9908706586052016
1,89f953636675c73,1,3.02,1,map-1,EUR,supply_demand,89f953636675c73,18.75,3.23,True,1.5781149650638375
1,89f96204fce423e,1,3.23,1,map-1,EUR,supply_demand,89f96204fce423e,17.76,3.64,True,1.279365297723016
1,89f9b2afce774b3,1,6.64,1,map-1,EUR,supply_demand,89f9b2afce774b3,22.17,1.5,True,3.9086264801139605
1,89fafea497b069f,1,3.09,1,map-1,EUR,supply_demand,89fafea497b069f,20.82,1.95,True,3.032704716586204
1,89fb2e58c2a88e1,1,2.81,1,map-1,EUR,supply_demand,89fb2e58c2a88e1,29.52,4.24,True,1.946308188782094
1,89fb47331d1a866,1,3.52,1,map-1,EUR,supply_demand,89fb47331d1a866,27.71,1.47,True,5.441727629922742
1,89fc0145d64118f,1,5.36,1,map-1,EUR,supply_demand,89fc0145d64118f,22.82,3.48,True,1.5698702501232493
1,89fc5438b143fed,1,5.42,1,map-1,EUR,supply_demand,89fc5438b143fed,27.23,2.22,True,3.2763575083065506
1,89fd18daad95487,1,1.76,1,map-1,EUR,supply_demand,89fd18daad95487,30.26,1.62,True,5.566329680741467
1,89fd23f771d7801,1,1.26,1,map-1,EUR,supply_demand,89fd23f771d7801,17.26,5.38,True,0.9750827888158269
1,89fd25b65509ecf,1,4.58,1,map-1,EUR,supply_demand,89fd25b65509ecf,25.44,1.66,True,4.278217027926693
1,89fd597aba2b2e7,1,7.83,1,map-1,EUR,supply_demand,89fd597aba2b2e7,22.59,4.21,True,0.9653677710910068
1,89fd668c58df8ce,1,1.19,1,map-1,EUR,supply_demand,89fd668c58df8ce,19.57,1.31,True,4.5013054042982725
1,89fd7b56a403e69,1,1.19,1,map-1,EUR,supply_demand,89fd7b56a403e69,22.38,1.79,True,3.770465329499758
1,89fd7da80aafa8b,1,1.19,1,map-1,EUR,supply_demand,89fd7da80aafa8b,27.18,2.08,True,3.939819859097362
1,89fda338023050f,1,1.99,1,map-1,EUR,supply_demand,89fda338023050f,22.31,1.39,True,4.754733885677134
